Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\DasBlog.CLI.csproj,,,Microsoft.Extensions.Configuration 8.0.0,,,,,"Microsoft.Extensions.Configuration, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\DasBlog.CLI.csproj,,,Microsoft.Extensions.Configuration.Xml 8.0.1,,,,,"Microsoft.Extensions.Configuration.Xml, 8.0.1  Recommendation:  Remove Microsoft.Extensions.Configuration.Xml, and replace with new package Microsoft.Extensions.Configuration.Xml 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\DasBlog.CLI.csproj,,,Microsoft.Extensions.DependencyInjection 8.0.1,,,,,"Microsoft.Extensions.DependencyInjection, 8.0.1  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\DasBlog.CLI.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 8.0.2,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 8.0.2  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\DasBlog.CLI.csproj,,,Microsoft.Extensions.Options 8.0.2,,,,,"Microsoft.Extensions.Options, 8.0.2  Recommendation:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\DasBlog.CLI.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\Program.cs,84,7,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(ASPNETCORE_ENV_NAME, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\Program.cs,80,7,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(ASPNETCORE_ENV_NAME, val.Value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DasBlog.CLI\DasBlog.CLI.csproj,File,DasBlog.CLI\Program.cs,46,3,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"service  				.Configure<SiteConfig>(Configuration)  				.AddSingleton<IUserDataRepo, UserDataRepo>()  				.AddSingleton<IUserService, UserService>()  				.AddSingleton<IConfigFileService<SiteConfig>, SiteConfigFileService>()  				.AddSingleton<IConfigFileService<SiteSecurityConfigData>, SiteSecurityConfigFileService>()  				.BuildServiceProvider();"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.Core\DasBlog.Core.csproj,File,DasBlog.Core\DasBlog.Core.csproj,,,Microsoft.Extensions.Options 8.0.2,,,,,"Microsoft.Extensions.Options, 8.0.2  Recommendation:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,DasBlog.Core\DasBlog.Core.csproj,File,DasBlog.Core\DasBlog.Core.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\DasBlog.Managers.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,106,3,T:System.Uri,,,,,"string authurl = new Uri(mastotonSiteUri, ""authorize_interaction"").AbsoluteUri + ""?uri={uri}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,106,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"string authurl = new Uri(mastotonSiteUri, ""authorize_interaction"").AbsoluteUri + ""?uri={uri}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,106,3,P:System.Uri.AbsoluteUri,,,,,"string authurl = new Uri(mastotonSiteUri, ""authorize_interaction"").AbsoluteUri + ""?uri={uri}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,105,3,T:System.Uri,,,,,"string accountUrl = new Uri(mastotonSiteUri, $""@{mastodonAccount}"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,105,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"string accountUrl = new Uri(mastotonSiteUri, $""@{mastodonAccount}"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,105,3,P:System.Uri.AbsoluteUri,,,,,"string accountUrl = new Uri(mastotonSiteUri, $""@{mastodonAccount}"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,104,3,T:System.Uri,,,,,"string usersUrl = new Uri(mastotonSiteUri, $""users/{mastodonAccount}"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,104,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"string usersUrl = new Uri(mastotonSiteUri, $""users/{mastodonAccount}"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,104,3,P:System.Uri.AbsoluteUri,,,,,"string usersUrl = new Uri(mastotonSiteUri, $""users/{mastodonAccount}"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,103,3,T:System.Uri,,,,,var mastotonSiteUri = new Uri(mastodonUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,103,3,M:System.Uri.#ctor(System.String),,,,,var mastotonSiteUri = new Uri(mastodonUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,T:System.Uri,,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,M:System.Uri.#ctor(System.String),,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,T:System.Uri,,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,P:System.Uri.AbsoluteUri,,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,T:System.Uri,,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,M:System.Uri.#ctor(System.String),,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,T:System.Uri,,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,P:System.Uri.AbsoluteUri,,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,T:System.Uri,,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,M:System.Uri.#ctor(System.String),,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,T:System.Uri,,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,P:System.Uri.AbsoluteUri,,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,T:System.Uri,,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,M:System.Uri.#ctor(System.String),,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,T:System.Uri,,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,P:System.Uri.AbsoluteUri,,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,T:System.Uri,,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,M:System.Uri.#ctor(System.String),,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,T:System.Uri,,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,35,3,P:System.Uri.AbsoluteUri,,,,,"statusActivity = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ""users/{0}/statuses/{1}/activity"").AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,T:System.Uri,,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,M:System.Uri.#ctor(System.String),,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,T:System.Uri,,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,34,3,P:System.Uri.AbsoluteUri,,,,,"carbonCopy = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), ccrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,T:System.Uri,,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,M:System.Uri.#ctor(System.String),,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,T:System.Uri,,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,33,3,P:System.Uri.AbsoluteUri,,,,,"actor = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), actorrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,T:System.Uri,,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,M:System.Uri.#ctor(System.String),,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,T:System.Uri,,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\ActivityPubManager.cs,32,3,P:System.Uri.AbsoluteUri,,,,,"outBox = new Uri(new Uri(dasBlogSettings.SiteConfiguration.Root), userrelative).AbsoluteUri;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,240,4,T:System.Uri,,,,,"logger.LogInformation(new EventDataItem(EventCodes.SmtpError, new Uri(dasBlogSettings.SiteConfiguration.Root),   									string.Format(""SMTP Test Error: {0}"", ex.Message)));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,240,4,M:System.Uri.#ctor(System.String),,,,,"logger.LogInformation(new EventDataItem(EventCodes.SmtpError, new Uri(dasBlogSettings.SiteConfiguration.Root),   									string.Format(""SMTP Test Error: {0}"", ex.Message)));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,146,2,T:System.Uri,,,,,private Uri MakePermaLinkFromCompressedTitle(Entry entry)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,154,4,T:System.Uri,,,,,"return new Uri(dasBlogSettings.RelativeToRoot(entry.CreatedUtc.ToString(""yyyyMMdd"") + ""/"" + entry.CompressedTitle));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,154,4,M:System.Uri.#ctor(System.String),,,,,"return new Uri(dasBlogSettings.RelativeToRoot(entry.CreatedUtc.ToString(""yyyyMMdd"") + ""/"" + entry.CompressedTitle));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,150,4,T:System.Uri,,,,,return new Uri(dasBlogSettings.RelativeToRoot(entry.CompressedTitle));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,150,4,M:System.Uri.#ctor(System.String),,,,,return new Uri(dasBlogSettings.RelativeToRoot(entry.CompressedTitle));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\BlogManager.cs,143,3,T:System.Uri,,,,,"logger.LogInformation(new EventDataItem(eventCode, MakePermaLinkFromCompressedTitle(entry), entry.Title));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,T:System.Uri,,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,M:System.Uri.#ctor(System.String),,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,T:System.Uri,,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,37,4,T:System.Uri,,,,,physBinaryPathUrl = new Uri(dasBlogSettings.RelativeToRoot(options.BinaryUrlRelative));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,37,4,M:System.Uri.#ctor(System.String),,,,,physBinaryPathUrl = new Uri(dasBlogSettings.RelativeToRoot(options.BinaryUrlRelative));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,T:System.Uri,,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,M:System.Uri.#ctor(System.String),,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,T:System.Uri,,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,41,4,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"physBinaryPathUrl = new Uri(new Uri(SiteHttpContext.AppBaseUrl), options.BinaryUrlRelative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,37,4,T:System.Uri,,,,,physBinaryPathUrl = new Uri(dasBlogSettings.RelativeToRoot(options.BinaryUrlRelative));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Managers\DasBlog.Managers.csproj,File,DasBlog.Managers\FileSystemBinaryManager.cs,37,4,M:System.Uri.#ctor(System.String),,,,,physBinaryPathUrl = new Uri(dasBlogSettings.RelativeToRoot(options.BinaryUrlRelative));
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,DasBlog.Services\DasBlog.Services.csproj,File,DasBlog.Services\DasBlog.Services.csproj,,,Microsoft.Extensions.Options 8.0.2,,,,,"Microsoft.Extensions.Options, 8.0.2  Recommendation:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,DasBlog.Services\DasBlog.Services.csproj,File,DasBlog.Services\DasBlog.Services.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Services\DasBlog.Services.csproj,File,DasBlog.Services\FileManagement\SiteSecurityConfigFileService.cs,25,3,T:System.Xml.Serialization.XmlSerializer,,,,,var ser = new XmlSerializer(typeof(SiteSecurityConfigData));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DasBlog.Services\DasBlog.Services.csproj,File,DasBlog.Services\FileManagement\SiteConfigFileService.cs,26,3,T:System.Xml.Serialization.XmlSerializer,,,,,var ser = new XmlSerializer(typeof(SiteConfig));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DasBlog.Services\DasBlog.Services.csproj,File,DasBlog.Services\FileManagement\DasBlogPathResolver.cs,65,3,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.GetValue``1(Microsoft.Extensions.Configuration.IConfiguration,System.String)",,,,,"var contentDir = configuration.GetValue<string>(""ContentDir"") ?? ""content"";"
